mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000006,2022-04-25T07:43:17.000Z,0,0.6131,0.7688,10.2844,Infinity,Infinity,Infinity
,,348.4375,0.091,0.0503,0.0144,0.0416,0.023,0.0066
,,350,0.0335,0.0216,0.0862,0.0152,0.0098,0.0392
,,351.5625,0.2826,0.0814,0.0742,0.1279,0.0369,0.0336
,,353.125,0.2156,0.0671,0.0647,0.0972,0.0302,0.0292
,,354.6875,0.1653,0.0647,0.024,0.0742,0.029,0.0108
,,356.25,0.2012,0.0862,0.0479,0.0899,0.0385,0.0214
,,357.8125,0.0814,0.0766,0.0671,0.0362,0.0341,0.0298
,,359.375,0.1653,0.1198,0.0647,0.0732,0.0531,0.0287
,,360.9375,0.1844,0.0623,0.0407,0.0813,0.0275,0.0179
,,362.5,0.2706,0.0479,0.103,0.1188,0.021,0.0452
,,364.0625,0.091,0.0431,0.0623,0.0398,0.0188,0.0272
,,365.625,0.1988,0.0862,0.0623,0.0865,0.0375,0.0271
,,367.1875,0.103,0.0287,0.0263,0.0446,0.0124,0.0114
,,368.75,0.1557,0.0814,0.0503,0.0672,0.0351,0.0217
,,370.3125,0.3928,0.0359,0.0982,0.1688,0.0154,0.0422
,,371.875,0.079,0.103,0.0144,0.0338,0.0441,0.0062
,,373.4375,0.0359,0.0359,0.0192,0.0153,0.0153,0.0082
,,375,0.1772,0.1198,0.0072,0.0752,0.0508,0.0031
,,376.5625,0.2371,0.012,0.0072,0.1002,0.0051,0.003
,,378.125,0.4527,0.1916,0.0982,0.1905,0.0806,0.0413
,,379.6875,0.3329,0.0742,0.0551,0.1395,0.0311,0.0231
,,381.25,0.206,0.0982,0.0623,0.086,0.041,0.026
,,382.8125,0.2659,0.0695,0.0168,0.1105,0.0289,0.007
,,384.375,0.1413,0.0287,0.0359,0.0585,0.0119,0.0149
,,385.9375,0.206,0.1006,0.0766,0.085,0.0415,0.0316
,,387.5,0.6275,0.2467,0.0527,0.2577,0.1013,0.0216
,,389.0625,0.1796,0.0814,0,0.0735,0.0333,0
,,390.625,0.2347,0.0479,0.0359,0.0956,0.0195,0.0146
,,392.1875,0.1006,0.0551,0.0263,0.0408,0.0224,0.0107
,,393.75,0.115,0.0192,0.0287,0.0465,0.0078,0.0116
,,395.3125,0.3976,0.1964,0.079,0.1601,0.0791,0.0318
,,396.875,0.0527,0.0263,0.0359,0.0211,0.0105,0.0144
,,398.4375,0.0719,0.0359,0.0335,0.0287,0.0143,0.0134
,,400,0.1221,0.0216,0.0455,0.0486,0.0086,0.0181
,,401.5625,0.0479,0.0862,0.0335,0.019,0.0342,0.0133
,,403.125,0.1772,0.1078,0.0359,0.07,0.0426,0.0142
,,404.6875,0.2874,0.0719,0.079,0.113,0.0283,0.0311
,,406.25,0.079,0.0168,0.0048,0.0309,0.0066,0.0019
,,407.8125,0.115,0.0287,0,0.0449,0.0112,0
,,409.375,0.0958,0.0072,0.0359,0.0372,0.0028,0.014
,,410.9375,0.0431,0.0263,0.0335,0.0167,0.0102,0.013
,,412.5,0.3976,0.1078,0.0551,0.1534,0.0416,0.0213
,,414.0625,0.0719,0.0527,0.0144,0.0276,0.0203,0.0055
,,415.625,0.1533,0.0695,0.0072,0.0587,0.0266,0.0028
,,417.1875,0.1605,0.0886,0.0551,0.0612,0.0338,0.021
,,418.75,0.1485,0.0479,0.0144,0.0564,0.0182,0.0055
,,420.3125,0.479,0.0647,0.0599,0.1814,0.0245,0.0227
,,421.875,0.1174,0.0742,0.0407,0.0443,0.028,0.0154
,,423.4375,0.2946,0.0335,0.0647,0.1107,0.0126,0.0243
,,425,0.0503,0.024,0.0168,0.0188,0.009,0.0063
,,426.5625,0.2275,0.0647,0.0335,0.0849,0.0241,0.0125
,,428.125,0.3401,0.0671,0.0838,0.1264,0.0249,0.0312
,,429.6875,0.2467,0.0383,0.0335,0.0914,0.0142,0.0124
,,431.25,0.1102,0.0862,0.0383,0.0407,0.0318,0.0141
,,432.8125,0.0527,0.0479,0.0072,0.0194,0.0176,0.0026
,,434.375,0.1174,0.0263,0.0431,0.043,0.0096,0.0158
,,435.9375,0.0335,0.0838,0.0359,0.0122,0.0306,0.0131
,,437.5,0.3353,0.0766,0.0287,0.122,0.0279,0.0104
,,439.0625,0.0982,0.1245,0.0407,0.0356,0.0451,0.0148
,,440.625,0.1916,0.1221,0.0383,0.0692,0.0441,0.0138
,,442.1875,0.0048,0.0407,0.0431,0.0017,0.0146,0.0155
,,443.75,0.2251,0.0814,0.0575,0.0807,0.0292,0.0206
,,445.3125,0.2659,0.0527,0.0359,0.095,0.0188,0.0128
,,446.875,0.115,0.0479,0.0335,0.041,0.0171,0.0119
,,448.4375,0.2036,0.0575,0.024,0.0723,0.0204,0.0085
,,450,0.1006,0.024,0.0287,0.0356,0.0085,0.0102
,,451.5625,0.1748,0.0263,0.0192,0.0616,0.0093,0.0068
,,453.125,0.1293,0.0647,0.0072,0.0454,0.0227,0.0025
,,454.6875,0.0814,0.0168,0.0287,0.0285,0.0059,0.01
,,456.25,0.1557,0.0814,0.0742,0.0543,0.0284,0.0259
,,457.8125,0.0766,0.0287,0.0311,0.0266,0.01,0.0108
,,459.375,0.0647,0.0192,0.0144,0.0224,0.0067,0.005
,,460.9375,0.1269,0.0359,0.0431,0.0438,0.0124,0.0149
,,462.5,0.0719,0.0216,0.0263,0.0247,0.0074,0.0091
,,464.0625,0.0599,0.0623,0.0671,0.0205,0.0214,0.023
,,465.625,0.0048,0.0527,0.012,0.0016,0.018,0.0041
,,467.1875,0.0359,0.0072,0,0.0122,0.0025,0
,,468.75,0.0647,0.0072,0.0335,0.022,0.0024,0.0114
,,470.3125,0.0958,0.0479,0.0144,0.0324,0.0162,0.0049
,,471.875,0.0287,0.0479,0.0575,0.0097,0.0162,0.0194
,,473.4375,0.0671,0.1557,0.0359,0.0226,0.0523,0.0121
,,475,0.0359,0.0287,0.0144,0.012,0.0096,0.0048
,,476.5625,0.1293,0.0886,0.0479,0.0432,0.0296,0.016
,,478.125,0.0192,0.0144,0.0263,0.0064,0.0048,0.0088
,,479.6875,0.0287,0.0263,0.0311,0.0095,0.0087,0.0103
,,481.25,0.17,0.0742,0.0431,0.0562,0.0245,0.0143
,,482.8125,0.0287,0.0479,0.0431,0.0095,0.0158,0.0142
,,484.375,0.0695,0.0048,0,0.0228,0.0016,0
,,485.9375,0.0383,0.0216,0.0072,0.0125,0.0071,0.0024
,,487.5,0.0383,0.091,0.0311,0.0125,0.0297,0.0102
,,489.0625,0.1221,0.0958,0.024,0.0397,0.0312,0.0078
,,490.625,0.0359,0.1006,0.0383,0.0116,0.0326,0.0124
,,492.1875,0.0216,0.0479,0.0192,0.007,0.0155,0.0062
,,493.75,0.1198,0.0742,0.0431,0.0386,0.0239,0.0139
,,495.3125,0.0263,0.0072,0.0479,0.0085,0.0023,0.0154
,,496.875,0.0671,0.0359,0.024,0.0215,0.0115,0.0077
,,498.4375,0.1724,0.1078,0.0766,0.055,0.0344,0.0245
,,500,0.0575,0.0431,0.0431,0.0183,0.0137,0.0137
