mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000006,2022-04-21T03:43:26.000Z,0,0.6036,0.7401,10.1454,Infinity,Infinity,Infinity
,,329.6875,0.2203,0.1772,0.0407,0.1063,0.0855,0.0196
,,331.25,0.3712,0.3233,0.1198,0.1783,0.1553,0.0576
,,332.8125,0.5221,0.2587,0.0503,0.2497,0.1237,0.0241
,,334.375,1.3987,0.4886,0.2491,0.6657,0.2326,0.1186
,,335.9375,0.1485,0.0766,0.1198,0.0704,0.0363,0.0568
,,337.5,0.4143,0.2659,0.0575,0.1954,0.1254,0.0271
,,339.0625,0.2994,0.2778,0.0599,0.1405,0.1304,0.0281
,,340.625,0.7018,0.4383,0.1245,0.3279,0.2048,0.0582
,,342.1875,0.8287,0.6874,0.2108,0.3854,0.3197,0.098
,,343.75,0.2156,0.1988,0.1437,0.0998,0.092,0.0665
,,345.3125,0.2395,NaN,0.0216,0.1104,NaN,0.01
,,346.875,0.6898,NaN,0.1461,0.3165,NaN,0.067
,,348.4375,0.4575,NaN,0.0575,0.209,NaN,0.0263
,,350,0.3377,NaN,0.0766,0.1536,NaN,0.0348
,,351.5625,0.103,NaN,0.0958,0.0466,NaN,0.0434
,,353.125,0.8478,NaN,0.1581,0.3821,NaN,0.0713
,,354.6875,0.479,NaN,0.0862,0.2149,NaN,0.0387
,,356.25,0.3329,NaN,0.0431,0.1487,NaN,0.0193
,,357.8125,0.3545,NaN,0.115,0.1577,NaN,0.0512
,,359.375,0.3473,NaN,0.1245,0.1538,NaN,0.0551
,,360.9375,0.4048,NaN,0.091,0.1785,NaN,0.0401
,,362.5,0.4862,NaN,0.0479,0.2135,NaN,0.021
,,364.0625,0.0623,0.0862,0.079,0.0272,0.0377,0.0345
,,365.625,0.273,0.1102,0.0311,0.1188,0.048,0.0135
,,367.1875,0.1389,0.2443,0.0263,0.0602,0.1059,0.0114
,,368.75,0.8167,0.273,0.1365,0.3525,0.1178,0.0589
,,370.3125,0.1413,0.1126,0.0359,0.0607,0.0484,0.0154
,,371.875,0.1964,0.1174,0.0359,0.0841,0.0502,0.0154
,,373.4375,0.1509,0.0527,0.0431,0.0643,0.0225,0.0184
,,375,0.4263,0.1341,0.0958,0.1809,0.0569,0.0407
,,376.5625,0.4096,0.2323,0.0479,0.1731,0.0982,0.0202
,,378.125,0.1317,0.1317,0.0335,0.0554,0.0554,0.0141
,,379.6875,0.0431,0.0862,0.024,0.0181,0.0361,0.0101
,,381.25,0.0144,0.0144,0.0431,0.006,0.006,0.018
,,382.8125,0.1269,0.1341,0.0862,0.0528,0.0558,0.0358
,,384.375,0.206,0.1437,0.0431,0.0853,0.0595,0.0178
,,385.9375,0.4814,0.2587,0.1006,0.1985,0.1067,0.0415
,,387.5,0.3952,0.2682,0.0814,0.1623,0.1102,0.0334
,,389.0625,0.206,0.1533,0.0575,0.0843,0.0627,0.0235
,,390.625,0.1413,0.0695,0.0551,0.0576,0.0283,0.0224
,,392.1875,0.0862,0.0479,0.0287,0.035,0.0194,0.0116
,,393.75,0.7856,0.4886,0.0814,0.3175,0.1975,0.0329
,,395.3125,0.0934,0.1437,0.0838,0.0376,0.0579,0.0337
,,396.875,0.1341,0.1102,0.0862,0.0538,0.0442,0.0346
,,398.4375,0.3832,0.091,0.0766,0.1531,0.0363,0.0306
,,400,0.0527,0.0431,0.0431,0.021,0.0171,0.0171
,,401.5625,0.3042,0.3712,0.1533,0.1206,0.1471,0.0608
,,403.125,0.1389,0.1677,0.0766,0.0548,0.0662,0.0302
,,404.6875,0.2156,0.0862,0.0431,0.0848,0.0339,0.017
,,406.25,0.0814,0.1844,0.0431,0.0319,0.0722,0.0169
,,407.8125,0.2419,0.1485,0.0359,0.0944,0.058,0.014
,,409.375,0.5149,0.3114,0.0695,0.2002,0.1211,0.027
,,410.9375,0.206,0.1221,0.0719,0.0798,0.0473,0.0278
,,412.5,0.0407,0.0168,0.0958,0.0157,0.0065,0.037
,,414.0625,0.2611,0.1509,0.091,0.1004,0.058,0.035
,,415.625,0.182,0.1317,0.1006,0.0697,0.0504,0.0385
,,417.1875,0.1245,0.0048,0.1102,0.0475,0.0018,0.042
,,418.75,0.1844,0.1198,0.0958,0.0701,0.0455,0.0364
,,420.3125,0.3185,0.1102,0.024,0.1206,0.0417,0.0091
,,421.875,0.1629,0.1557,0.0359,0.0615,0.0587,0.0135
,,423.4375,0.17,0.0766,0.0575,0.0639,0.0288,0.0216
,,425,0.1509,0.1126,0.0431,0.0565,0.0422,0.0161
,,426.5625,0.2994,0.1078,0.0719,0.1117,0.0402,0.0268
,,428.125,0.2036,0.273,0.1221,0.0757,0.1015,0.0454
,,429.6875,0.1485,0.0958,0.0575,0.055,0.0355,0.0213
,,431.25,0.115,0.0527,0.079,0.0424,0.0194,0.0292
,,432.8125,0.0671,0.0671,0.0479,0.0247,0.0247,0.0176
,,434.375,0.2275,0.2132,0.1437,0.0834,0.0781,0.0527
,,435.9375,0.2659,0.0383,0.0934,0.0971,0.014,0.0341
,,437.5,0.0886,0.0695,0.012,0.0322,0.0253,0.0044
,,439.0625,0.079,0.0359,0.012,0.0286,0.013,0.0043
,,440.625,0.1772,0.0814,0.0695,0.064,0.0294,0.0251
,,442.1875,0.2802,0.0934,0.0359,0.1009,0.0336,0.0129
,,443.75,0.2754,0.2132,0.0431,0.0988,0.0765,0.0155
,,445.3125,0.1198,0.1964,0.115,0.0428,0.0702,0.0411
,,446.875,0.1485,0.1485,0.103,0.0529,0.0529,0.0367
,,448.4375,0.115,0.0958,0.0958,0.0408,0.034,0.034
,,450,0.1748,0.115,0.0958,0.0618,0.0407,0.0339
,,451.5625,0.1988,0.115,0.0575,0.0701,0.0405,0.0203
,,453.125,0.1916,0.1629,0.1485,0.0673,0.0572,0.0522
,,454.6875,0.0958,0.1054,0.0527,0.0335,0.0369,0.0184
,,456.25,0.0934,0.1126,0.1078,0.0326,0.0393,0.0376
,,457.8125,0.0335,0.0503,0.024,0.0116,0.0175,0.0083
,,459.375,0.1437,0.0838,0.0287,0.0498,0.029,0.0099
,,460.9375,0.1796,0.1006,0.103,0.062,0.0347,0.0356
,,462.5,0.1341,0.0335,0.0479,0.0461,0.0115,0.0165
,,464.0625,0.1293,0.0862,0.0335,0.0443,0.0296,0.0115
