mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000004,2022-04-27T03:27:07.000Z,0,3.8848,NaN,8.924,Infinity,NaN,Infinity
,,745.3125,0.0072,NaN,0.0168,0.0015,NaN,0.0036
,,746.875,0.0263,NaN,0.0072,0.0056,NaN,0.0015
,,748.4375,0.0287,NaN,NaN,0.0061,NaN,NaN
,,750,0.0072,NaN,NaN,0.0015,NaN,NaN
,,751.5625,0.0072,NaN,NaN,0.0015,NaN,NaN
,,753.125,0.0263,NaN,NaN,0.0056,NaN,NaN
,,754.6875,0.0072,NaN,NaN,0.0015,NaN,NaN
,,756.25,0.0144,NaN,NaN,0.003,NaN,NaN
,,757.8125,0.012,NaN,NaN,0.0025,NaN,NaN
,,759.375,0.0144,NaN,NaN,0.003,NaN,NaN
,,760.9375,0,NaN,NaN,0,NaN,NaN
,,762.5,0.0192,NaN,NaN,0.004,NaN,NaN
,,764.0625,0.0144,NaN,NaN,0.003,NaN,NaN
,,765.625,0.0263,NaN,0,0.0055,NaN,0
,,767.1875,0,NaN,0.0048,0,NaN,0.001
,,768.75,0.0192,NaN,0.012,0.004,NaN,0.0025
,,770.3125,0,NaN,0.0168,0,NaN,0.0035
,,771.875,0.0072,NaN,0.0072,0.0015,NaN,0.0015
,,773.4375,0.0192,NaN,0.0048,0.004,NaN,0.001
,,775,0.0072,NaN,0.0048,0.0015,NaN,0.001
,,776.5625,0.0072,NaN,0.0144,0.0015,NaN,0.003
,,778.125,0.0048,NaN,0.0072,0.001,NaN,0.0015
,,779.6875,0.0144,NaN,0.0072,0.0029,NaN,0.0015
,,781.25,0,NaN,0.0072,0,NaN,0.0015
,,782.8125,0.0192,NaN,0.012,0.0039,NaN,0.0024
,,784.375,0.024,NaN,0.012,0.0049,NaN,0.0024
,,785.9375,0.0072,NaN,0.0072,0.0015,NaN,0.0015
,,787.5,0,NaN,0.0072,0,NaN,0.0015
,,789.0625,0,NaN,0.0144,0,NaN,0.0029
,,790.625,0.0192,NaN,0.0144,0.0039,NaN,0.0029
,,792.1875,0.0144,NaN,0.0072,0.0029,NaN,0.0014
,,793.75,0.0168,NaN,0.0072,0.0034,NaN,0.0014
,,795.3125,0.012,0.0048,0.0144,0.0024,0.001,0.0029
,,796.875,0.0192,0.0072,0.0072,0.0038,0.0014,0.0014
,,798.4375,0.024,0.024,0.0192,0.0048,0.0048,0.0038
,,800,0,0,0,0,0,0
454822000004,2022-04-27T09:26:47.000Z,0,3.892,NaN,NaN,Infinity,NaN,NaN
,,1.5625,0.2443,NaN,NaN,24.8842,NaN,NaN
,,3.125,0.0168,NaN,NaN,0.8556,NaN,NaN
,,4.6875,0.2611,NaN,NaN,8.8651,NaN,NaN
,,6.25,0.0599,NaN,NaN,1.5253,NaN,NaN
,,7.8125,0.2203,NaN,NaN,4.4879,NaN,NaN
,,9.375,0.0383,NaN,NaN,0.6502,NaN,NaN
,,10.9375,0.3114,NaN,NaN,4.5313,NaN,NaN
,,12.5,0.0335,NaN,NaN,0.4265,NaN,NaN
,,14.0625,0.206,NaN,NaN,2.3314,NaN,NaN
,,15.625,0.0407,NaN,NaN,0.4146,NaN,NaN
,,17.1875,0.3952,NaN,NaN,3.6595,NaN,NaN
,,18.75,0.0934,NaN,NaN,0.7928,NaN,NaN
,,20.3125,0.1198,NaN,NaN,0.9387,NaN,NaN
,,21.875,0.0551,0,NaN,0.4009,0,NaN
,,23.4375,0.5317,0.1988,NaN,3.6106,1.35,NaN
,,25,0.0814,0.0814,NaN,0.5182,0.5182,NaN
,,26.5625,0.1772,0.1102,NaN,1.0617,0.6603,NaN
,,28.125,0.0623,0.0479,NaN,0.3525,0.2711,NaN
,,29.6875,0.7209,0.2754,NaN,3.8648,1.4764,NaN
,,31.25,0.2802,0.2347,NaN,1.427,1.1953,NaN
,,32.8125,0.1557,0.0527,NaN,0.7552,0.2556,NaN
,,34.375,0.0216,0.012,NaN,0.1,0.0556,NaN
,,35.9375,1.3532,0.6227,NaN,5.9929,2.7577,NaN
,,37.5,0.2778,0.1006,NaN,1.179,0.427,NaN
,,39.0625,0.2227,0.0407,NaN,0.9074,0.1658,NaN
,,40.625,0.2946,0.2371,NaN,1.1541,0.9289,NaN
,,42.1875,3.1902,1.4275,NaN,12.0352,5.3853,NaN
,,43.75,0.4479,0.1509,NaN,1.6294,0.5489,NaN
,,45.3125,0.4359,0.297,NaN,1.531,1.0432,NaN
,,46.875,0.3545,0.2611,NaN,1.2036,0.8865,NaN
,,48.4375,2.6849,1.0897,NaN,8.822,3.5805,NaN
,,50,0.1916,0.103,NaN,0.6099,0.3279,NaN
,,51.5625,NaN,0.0503,NaN,NaN,0.1553,NaN
,,53.125,NaN,0.0982,NaN,NaN,0.2942,NaN
,,54.6875,NaN,0.3952,NaN,NaN,1.1501,NaN
,,56.25,NaN,0.0503,NaN,NaN,0.1423,NaN
,,57.8125,NaN,0.0934,NaN,NaN,0.2571,NaN
,,59.375,NaN,0.1126,NaN,NaN,0.3018,NaN
,,60.9375,NaN,0.2754,NaN,NaN,0.7193,NaN
,,62.5,NaN,0.0886,NaN,NaN,0.2256,NaN
,,64.0625,NaN,0.0383,NaN,NaN,0.0952,NaN
,,65.625,NaN,0.0479,0.0766,NaN,0.1162,0.1858
,,67.1875,NaN,0.2275,0.1389,NaN,0.5389,0.329
,,68.75,NaN,0.0072,0.079,NaN,0.0167,0.1829
,,70.3125,NaN,0.0695,0.0216,NaN,0.1573,0.0489
,,71.875,NaN,0.1078,0.1317,NaN,0.2387,0.2916
,,73.4375,NaN,0.1341,0.0575,NaN,0.2906,0.1246
,,75,NaN,0.0263,0.1341,NaN,0.0558,0.2846
,,76.5625,NaN,0.0455,0.1054,NaN,0.0946,0.2191
,,78.125,NaN,0.0958,0.0431,NaN,0.1952,0.0878
,,79.6875,NaN,0.1605,0.1126,NaN,0.3206,0.2249
,,81.25,NaN,0.024,0.0144,NaN,0.047,0.0282
,,82.8125,NaN,0.0359,0.1126,NaN,0.069,0.2164
,,84.375,NaN,0.1964,0.1677,NaN,0.3705,0.3163
,,85.9375,NaN,0.1629,0.0383,NaN,0.3017,0.0709
,,87.5,0.0527,0.0503,0.0263,0.0959,0.0915,0.0478
,,89.0625,0.1365,0.0287,0.1581,0.2439,0.0513,0.2825
,,90.625,1.2119,0.8143,0.7161,2.1283,1.4301,1.2576
,,92.1875,0.2227,0.1629,0.3377,0.3845,0.2812,0.583
,,93.75,0.0144,0,0.2203,0.0244,0,0.374
,,95.3125,0.1126,0.0814,0.1365,0.188,0.1359,0.2279
,,96.875,0.2635,0.1006,0.1317,0.4329,0.1653,0.2164
,,98.4375,0.2203,0.0263,0.0814,0.3562,0.0425,0.1316
,,100,0.0072,0.1198,0.2299,0.0115,0.1907,0.3659
,,101.5625,0.0335,0.1365,0.091,0.0525,0.2139,0.1426
,,103.125,0.1437,0.0742,0.1078,0.2218,0.1145,0.1664
,,104.6875,0.1533,0.0671,0.1078,0.2331,0.102,0.1639
,,106.25,0.0359,0.0503,0.115,0.0538,0.0753,0.1723
,,107.8125,0.1413,0.0431,0.1245,0.2086,0.0636,0.1838
,,109.375,0.0623,0.0168,0.1317,0.0907,0.0244,0.1916
,,110.9375,0.1629,0.0216,0.0862,0.2337,0.031,0.1237
,,112.5,0.0527,0.0311,0.103,0.0746,0.044,0.1457
,,114.0625,0.1221,0.0719,0.2036,0.1704,0.1003,0.2841
,,115.625,0.1317,0.0695,0.1916,0.1813,0.0957,0.2637
,,117.1875,0.1509,0.0503,0.1485,0.2049,0.0683,0.2017
,,118.75,0.0455,0.0527,NaN,0.061,0.0706,NaN
,,120.3125,0.0431,0.0287,NaN,0.057,0.038,NaN
,,121.875,0.0287,0.0359,NaN,0.0375,0.0469,NaN
,,123.4375,NaN,0.1198,NaN,NaN,0.1545,NaN
,,125,NaN,0.0359,NaN,NaN,0.0457,NaN
,,126.5625,NaN,0.0192,NaN,NaN,0.0241,NaN
,,128.125,NaN,0.0551,NaN,NaN,0.0684,NaN
,,129.6875,NaN,0.0671,NaN,NaN,0.0823,NaN
,,131.25,NaN,0.0359,NaN,NaN,0.0435,NaN
,,132.8125,NaN,0.024,NaN,NaN,0.0288,NaN
,,134.375,NaN,0.0766,NaN,NaN,0.0907,NaN
,,135.9375,NaN,0.012,NaN,NaN,0.014,NaN
,,137.5,NaN,0.0072,NaN,NaN,0.0083,NaN
,,139.0625,NaN,0.0862,NaN,NaN,0.0987,NaN
,,140.625,NaN,0.024,NaN,NaN,0.0272,NaN
,,142.1875,NaN,0.0958,NaN,NaN,0.1072,NaN
,,143.75,NaN,0.0359,NaN,NaN,0.0397,NaN
,,145.3125,NaN,0.0719,NaN,NaN,0.0787,NaN
,,146.875,NaN,0.0407,NaN,NaN,0.0441,NaN
,,148.4375,NaN,NaN,NaN,NaN,NaN,NaN
,,150,NaN,NaN,NaN,NaN,NaN,NaN
,,151.5625,NaN,NaN,NaN,NaN,NaN,NaN
,,153.125,NaN,NaN,NaN,NaN,NaN,NaN
,,154.6875,NaN,NaN,NaN,NaN,NaN,NaN
,,156.25,NaN,NaN,NaN,NaN,NaN,NaN
,,157.8125,NaN,NaN,NaN,NaN,NaN,NaN
,,159.375,0.0719,NaN,NaN,0.0718,NaN,NaN
,,160.9375,0.1269,NaN,NaN,0.1255,NaN,NaN
,,162.5,0.0599,NaN,NaN,0.0587,NaN,NaN
,,164.0625,0.0551,NaN,NaN,0.0535,NaN,NaN
,,165.625,0.103,NaN,NaN,0.099,NaN,NaN
,,167.1875,0.1413,NaN,NaN,0.1345,NaN,NaN
,,168.75,0.1892,NaN,NaN,0.1784,NaN,NaN
,,170.3125,0.1102,NaN,NaN,0.103,NaN,NaN
,,171.875,0.2108,NaN,NaN,0.1952,NaN,NaN
,,173.4375,0.0503,NaN,NaN,0.0462,NaN,NaN
,,175,0.0814,NaN,NaN,0.074,NaN,NaN
,,176.5625,NaN,NaN,NaN,NaN,NaN,NaN
,,178.125,NaN,NaN,NaN,NaN,NaN,NaN
,,179.6875,NaN,NaN,NaN,NaN,NaN,NaN
,,181.25,NaN,NaN,NaN,NaN,NaN,NaN
,,182.8125,NaN,NaN,NaN,NaN,NaN,NaN
,,184.375,NaN,0.0144,NaN,NaN,0.0124,NaN
,,185.9375,NaN,0.0599,NaN,NaN,0.0513,NaN
,,187.5,NaN,0.0647,NaN,NaN,0.0549,NaN
,,189.0625,NaN,0.0719,NaN,NaN,0.0605,NaN
,,190.625,NaN,0.1653,NaN,NaN,0.138,NaN
,,192.1875,NaN,0.115,NaN,NaN,0.0952,NaN
,,193.75,NaN,0.0814,NaN,NaN,0.0669,NaN
,,195.3125,0.1174,0.0599,NaN,0.0957,0.0488,NaN
,,196.875,0.0335,0.012,NaN,0.0271,0.0097,NaN
,,198.4375,0.0551,0.1437,NaN,0.0442,0.1153,NaN
,,200,0.0742,0.0192,NaN,0.059,0.0153,NaN
,,201.5625,0.0695,0.1221,NaN,0.0549,0.0964,NaN
,,203.125,0.0647,0.115,NaN,0.0507,0.0901,NaN
,,204.6875,0.1078,0.1437,NaN,0.0838,0.1117,NaN
,,206.25,0.0479,0.0551,NaN,0.037,0.0425,NaN
,,207.8125,0.0263,0.091,NaN,0.0201,0.0697,NaN
,,209.375,0.0431,0.091,0.0886,0.0328,0.0692,0.0673
,,210.9375,0.1245,0.0862,0.1389,0.0939,0.065,0.1048
,,212.5,0.0623,0.1677,0.091,0.0467,0.1256,0.0682
,,214.0625,0.1389,0.0359,0.3042,0.1033,0.0267,0.2262
,,215.625,0.1126,0.0168,0.1389,0.0831,0.0124,0.1025
,,217.1875,0.0263,0.1198,0.1126,0.0193,0.0878,0.0825
,,218.75,0.0287,0.0671,0.0383,0.0209,0.0488,0.0279
,,220.3125,0.1365,0.0144,0.2012,0.0986,0.0104,0.1453
,,221.875,0.1078,0.2563,0.17,0.0773,0.1838,0.1219
,,223.4375,0.091,0.091,0.0407,0.0648,0.0648,0.029
,,225,0.1317,0.2778,0.2635,0.0932,0.1965,0.1864
,,226.5625,0.0144,0.1485,0.0527,0.0101,0.1043,0.037
,,228.125,0.1365,0.1054,0.115,0.0952,0.0735,0.0802
,,229.6875,0.0216,0.1365,0.17,0.015,0.0946,0.1178
,,231.25,NaN,0.1605,0.0599,NaN,0.1105,0.0412
,,232.8125,NaN,0.1245,0.1485,NaN,0.0851,0.1015
,,234.375,NaN,0.1293,0.2563,NaN,0.0878,0.174
,,235.9375,NaN,0.0479,0.0862,NaN,0.0323,0.0581
,,237.5,NaN,NaN,0.1964,NaN,NaN,0.1316
,,239.0625,NaN,NaN,0.0359,NaN,NaN,0.0239
,,240.625,NaN,NaN,0.1485,NaN,NaN,0.0982
,,242.1875,NaN,NaN,0.0671,NaN,NaN,0.0441
,,243.75,NaN,NaN,0.0958,NaN,NaN,0.0626
,,245.3125,NaN,NaN,0.1581,NaN,NaN,0.1026
,,246.875,NaN,NaN,0.0551,NaN,NaN,0.0355
,,248.4375,0,NaN,0.0766,0,NaN,0.0491
,,250,0.0479,NaN,0.0599,0.0305,NaN,0.0381
,,251.5625,0.0072,NaN,0.024,0.0046,NaN,0.0152
,,253.125,0.0335,NaN,0.1245,0.0211,NaN,0.0783
,,254.6875,0.0335,NaN,0.0862,0.0209,NaN,0.0539
,,256.25,0.1461,0.0383,0.1605,0.0907,0.0238,0.0997
,,257.8125,0.1102,0.0886,0.091,0.068,0.0547,0.0562
,,259.375,0.0359,0.0263,0.0455,0.022,0.0161,0.0279
,,260.9375,0.0575,0.0144,0.0766,0.0351,0.0088,0.0467
,,262.5,0.1772,0.0934,NaN,0.1074,0.0566,NaN
,,264.0625,0.0551,0.024,NaN,0.0332,0.0145,NaN
,,265.625,0.012,0.0671,NaN,0.0072,0.0402,NaN
,,267.1875,NaN,0.0335,NaN,NaN,0.02,NaN
,,268.75,NaN,0.0886,NaN,NaN,0.0525,NaN
,,270.3125,NaN,0.0335,NaN,NaN,0.0197,NaN
,,271.875,NaN,0.0599,NaN,NaN,0.0351,NaN
,,273.4375,NaN,0.0647,NaN,NaN,0.0377,NaN
,,275,NaN,0.0072,NaN,NaN,0.0042,NaN
,,276.5625,NaN,0.0838,NaN,NaN,0.0482,NaN
,,278.125,NaN,0.0647,NaN,NaN,0.037,NaN
,,279.6875,NaN,0.0719,NaN,NaN,0.0409,NaN
,,281.25,NaN,0.0335,0.1078,NaN,0.019,0.061
,,282.8125,NaN,0.0216,0.103,NaN,0.0122,0.058
,,284.375,0,0.0263,0.1341,0,0.0147,0.0751
,,285.9375,0.0263,0.0838,0.103,0.0146,0.0466,0.0573
,,287.5,0.0359,0.0072,0.0216,0.0199,0.004,0.012
,,289.0625,0.0359,0.0192,0.0647,0.0198,0.0106,0.0356
,,290.625,0.0671,0.0551,0.115,0.0367,0.0302,0.063
,,292.1875,0.0934,NaN,0.0479,0.0509,NaN,0.0261
,,293.75,0.0048,NaN,0.0623,0.0026,NaN,0.0338
,,295.3125,0.091,NaN,0.0479,0.049,NaN,0.0258
,,296.875,0.1317,NaN,0.0982,0.0706,NaN,0.0526
,,298.4375,0.1054,NaN,0.0766,0.0562,NaN,0.0409
,,300,0.0072,NaN,0.0766,0.0038,NaN,0.0406
,,301.5625,0.0503,NaN,0.0862,0.0265,NaN,0.0455
,,303.125,0.0527,NaN,0.0335,0.0277,NaN,0.0176
,,304.6875,0.0527,NaN,0.1221,0.0275,NaN,0.0638
,,306.25,0.0431,NaN,0.0719,0.0224,NaN,0.0374
,,307.8125,0.115,NaN,0.1174,0.0595,NaN,0.0607
,,309.375,0.0862,0,0.0192,0.0443,0,0.0099
,,310.9375,0.0958,0.0623,0.0527,0.049,0.0319,0.027
,,312.5,0,0.0192,0.0599,0,0.0098,0.0305
,,314.0625,0.0479,0.0527,0.0551,0.0243,0.0267,0.0279
,,315.625,0.0958,0.0575,0.1341,0.0483,0.029,0.0676
,,317.1875,0.115,0.0383,0.0695,0.0577,0.0192,0.0349
,,318.75,0.0695,0.1078,0.1317,0.0347,0.0538,0.0658
,,320.3125,0.0359,0.0742,0.0431,0.0178,0.0369,0.0214
,,321.875,0.0695,0.1293,0.0575,0.0344,0.0639,0.0284
,,323.4375,0.1102,0.0431,0.0072,0.0542,0.0212,0.0035
,,325,0.0383,0.0671,0.0359,0.0188,0.0329,0.0176
,,326.5625,0.0742,0.0359,0,0.0362,0.0175,0
,,328.125,0.0479,0.0886,0.0263,0.0232,0.043,0.0128
,,329.6875,0.0383,0.091,0.0335,0.0185,0.0439,0.0162
,,331.25,0.0623,0.0431,0.079,0.0299,0.0207,0.038
,,332.8125,0.0359,0.0742,0.0479,0.0172,0.0355,0.0229
,,334.375,0.1437,0.0551,0.115,0.0684,0.0262,0.0547
,,335.9375,0.0814,0.0383,0.0766,0.0386,0.0181,0.0363
,,337.5,0.0168,0.0072,0.0359,0.0079,0.0034,0.0169
,,339.0625,0.1126,0.0455,0.0647,0.0529,0.0214,0.0304
,,340.625,0.0216,0.0263,0.0431,0.0101,0.0123,0.0201
,,342.1875,0.0479,0.0599,0.0575,0.0223,0.0279,0.0267
,,343.75,0.0575,0.0599,0.0575,0.0266,0.0277,0.0266
,,345.3125,0.103,0.0982,0.0479,0.0475,0.0453,0.0221
,,346.875,0.0335,0.0503,0.0335,0.0154,0.0231,0.0154
,,348.4375,0.0623,0.0814,0.0072,0.0285,0.0372,0.0033
,,350,0.0216,0.0623,0.0335,0.0098,0.0283,0.0152
,,351.5625,0.0623,0.0359,0.0144,0.0282,0.0163,0.0065
,,353.125,0.0263,0.0647,NaN,0.0119,0.0292,NaN
,,354.6875,0.0623,0.0287,NaN,0.028,0.0129,NaN
,,356.25,0.0168,0.091,NaN,0.0075,0.0407,NaN
,,357.8125,0.0335,0.1174,NaN,0.0149,0.0522,NaN
,,359.375,0.0647,0.0647,NaN,0.0287,0.0287,NaN
,,360.9375,0.012,0.091,NaN,0.0053,0.0401,NaN
,,362.5,0.0742,0.0455,NaN,0.0326,0.02,NaN
,,364.0625,0.0359,0.0719,NaN,0.0157,0.0314,NaN
,,365.625,0.0407,0.0072,NaN,0.0177,0.0031,NaN
,,367.1875,0.0359,0.0599,NaN,0.0156,0.026,NaN
,,368.75,0.0695,0.0814,NaN,0.03,0.0351,NaN
,,370.3125,0.0814,0.0551,0,0.035,0.0237,0
,,371.875,0.0814,0.0671,0.0838,0.0348,0.0287,0.0359
,,373.4375,0.0766,0.0527,0.115,0.0326,0.0225,0.049
,,375,0.0575,0.1221,0.0838,0.0244,0.0518,0.0356
,,376.5625,0.079,0.0431,0.0455,0.0334,0.0182,0.0192
,,378.125,0.0431,0.0072,0.0144,0.0181,0.003,0.0061
,,379.6875,0.079,0.0527,0.0359,0.0331,0.0221,0.015
,,381.25,0.0359,0.0551,0.0455,0.015,0.023,0.019
,,382.8125,0.0575,0.0359,0.0431,0.0239,0.0149,0.0179
,,384.375,0.0335,0.0144,0.0503,0.0139,0.006,0.0208
,,385.9375,0.1221,0.0527,0.079,0.0504,0.0217,0.0326
,,387.5,0.0575,0.0383,0.0431,0.0236,0.0157,0.0177
,,389.0625,0.0814,0.024,0.0407,0.0333,0.0098,0.0166
,,390.625,0.0575,0.0695,0.1054,0.0234,0.0283,0.0429
,,392.1875,NaN,0.0431,0.0862,NaN,0.0175,0.035
,,393.75,NaN,0.0216,0.0719,NaN,0.0087,0.0291
,,395.3125,NaN,0.024,0.0599,NaN,0.0097,0.0241
,,396.875,NaN,0.0719,0.0263,NaN,0.0288,0.0105
,,398.4375,NaN,0.0934,0.0216,NaN,0.0373,0.0086
,,400,NaN,0.0503,0.0671,NaN,0.02,0.0267
,,401.5625,NaN,0.0168,0.0192,NaN,0.0067,0.0076
,,403.125,NaN,0.024,0.0335,NaN,0.0095,0.0132
,,404.6875,NaN,0.0431,0.0359,NaN,0.017,0.0141
,,406.25,NaN,0.0431,0.0455,NaN,0.0169,0.0178
,,407.8125,NaN,0.0168,0.0287,NaN,0.0066,0.0112
,,409.375,NaN,0.0168,0.024,NaN,0.0065,0.0093
,,410.9375,0.0766,0.0647,0.079,0.0297,0.0251,0.0306
,,412.5,0,0.012,0.0072,0,0.0046,0.0028
,,414.0625,0.1078,0.0359,0.0814,0.0414,0.0138,0.0313
,,415.625,0,0.0551,0.0168,0,0.0211,0.0064
,,417.1875,0.0407,0.0599,0.0168,0.0155,0.0229,0.0064
,,418.75,0.0263,0.024,0.0479,0.01,0.0091,0.0182
,,420.3125,0.0527,0.0287,0.0647,0.02,0.0109,0.0245
,,421.875,0.012,0.0742,0.0287,0.0045,0.028,0.0108
,,423.4375,0.079,0.0359,0.0647,0.0297,0.0135,0.0243
,,425,0.0551,0.0671,0.0335,0.0206,0.0251,0.0125
,,426.5625,0.0311,0.0383,0.0072,0.0116,0.0143,0.0027
,,428.125,NaN,0.0719,0.0072,NaN,0.0267,0.0027
,,429.6875,NaN,0.0742,0.0144,NaN,0.0275,0.0053
,,431.25,NaN,0.024,0.0431,NaN,0.0089,0.0159
,,432.8125,NaN,0.0647,0.0216,NaN,0.0238,0.0079
,,434.375,NaN,0.0599,0.0719,NaN,0.0219,0.0263
,,435.9375,NaN,0.0192,0.0072,NaN,0.007,0.0026
,,437.5,NaN,0.0335,0.0335,NaN,0.0122,0.0122
,,439.0625,NaN,0.0192,0.0455,NaN,0.007,0.0165
,,440.625,NaN,0.0072,0.0719,NaN,0.0026,0.026
,,442.1875,NaN,0.0216,NaN,NaN,0.0078,NaN
,,443.75,NaN,0.0766,NaN,NaN,0.0275,NaN
,,445.3125,NaN,0.0671,NaN,NaN,0.024,NaN
,,446.875,0.0048,0.0263,NaN,0.0017,0.0094,NaN
,,448.4375,0.0814,0.0168,NaN,0.0289,0.006,NaN
,,450,0.0599,0.0814,NaN,0.0212,0.0288,NaN
,,451.5625,0.0719,0.0168,NaN,0.0253,0.0059,NaN
,,453.125,0.0335,NaN,NaN,0.0118,NaN,NaN
,,454.6875,0.0335,NaN,NaN,0.0117,NaN,NaN
,,456.25,0.0695,NaN,NaN,0.0242,NaN,NaN
,,457.8125,0.0695,NaN,NaN,0.0242,NaN,NaN
,,459.375,0.0144,NaN,NaN,0.005,NaN,NaN
,,460.9375,0.0072,NaN,0.0359,0.0025,NaN,0.0124
,,462.5,0.0359,NaN,0.0359,0.0124,NaN,0.0124
,,464.0625,0.0168,NaN,0.0527,0.0058,NaN,0.0181
,,465.625,0.024,NaN,0.0359,0.0082,NaN,0.0123
,,467.1875,0.1317,NaN,0.0431,0.0449,NaN,0.0147
,,468.75,0.0814,NaN,0.0599,0.0276,NaN,0.0203
,,470.3125,0.0072,NaN,0.0383,0.0024,NaN,0.013
,,471.875,0.0168,0.0263,0.0048,0.0057,0.0089,0.0016
,,473.4375,0.0527,0.0551,0,0.0177,0.0185,0
,,475,0.0263,0.0407,0.0359,0.0088,0.0136,0.012
,,476.5625,0.0551,0.0144,0.0647,0.0184,0.0048,0.0216
,,478.125,0.0383,0.0814,0.0862,0.0127,0.0271,0.0287
,,479.6875,0.0311,0.0144,0.0575,0.0103,0.0048,0.0191
,,481.25,0.0311,0.0048,0.0072,0.0103,0.0016,0.0024
,,482.8125,NaN,0.0311,0.012,NaN,0.0103,0.004
,,484.375,NaN,0.0551,0.0287,NaN,0.0181,0.0094
,,485.9375,NaN,0.0383,0.0216,NaN,0.0125,0.0071
,,487.5,NaN,0.0192,0.0144,NaN,0.0063,0.0047
,,489.0625,NaN,0.0431,0.0144,NaN,0.014,0.0047
,,490.625,NaN,0.0695,0.0383,NaN,0.0225,0.0124
,,492.1875,NaN,0.0335,0.0144,NaN,0.0108,0.0047
,,493.75,NaN,0.0359,0.0072,NaN,0.0116,0.0023
,,495.3125,NaN,0.0144,0.0144,NaN,0.0046,0.0046
,,496.875,NaN,0.0359,0.024,NaN,0.0115,0.0077
,,498.4375,NaN,0.0287,0.0072,NaN,0.0092,0.0023
,,500,0,0.0263,0.0168,0,0.0084,0.0053
,,501.5625,0.0216,0.0335,0.0335,0.0069,0.0106,0.0106
,,503.125,0.0383,0,0.0072,0.0121,0,0.0023
,,504.6875,0.0263,0.0551,0.0072,0.0083,0.0174,0.0023
,,506.25,0.0168,0.0216,0.0144,0.0053,0.0068,0.0045
,,507.8125,0.0455,0.012,0.0335,0.0143,0.0038,0.0105
,,509.375,0.012,0.0335,0.0072,0.0037,0.0105,0.0022
,,510.9375,0.0431,0.0359,0.0216,0.0134,0.0112,0.0067
,,512.5,0.0263,0.0263,0.0287,0.0082,0.0082,0.0089
,,514.0625,0.0431,0.0263,0.0455,0.0133,0.0081,0.0141
,,515.625,0.024,0.0263,0.0048,0.0074,0.0081,0.0015
,,517.1875,0.0455,0.0551,0.0287,0.014,0.017,0.0088
,,518.75,NaN,0.0144,0,NaN,0.0044,0
,,520.3125,NaN,0.0168,0.0168,NaN,0.0051,0.0051
,,521.875,NaN,0.0335,0.0072,NaN,0.0102,0.0022
,,523.4375,NaN,0.0311,0.0192,NaN,0.0095,0.0058
,,525,NaN,0.0599,0.0838,NaN,0.0182,0.0254
,,526.5625,NaN,0.1509,0.2012,NaN,0.0456,0.0608
,,528.125,NaN,0.0575,0.0647,NaN,0.0173,0.0195
,,529.6875,NaN,0.0048,0.0072,NaN,0.0014,0.0022
,,531.25,NaN,0.0192,0.0192,NaN,0.0058,0.0058
,,532.8125,NaN,0.0072,0.012,NaN,0.0022,0.0036
,,534.375,NaN,0.0072,0.0431,NaN,0.0021,0.0128
,,535.9375,0,0.0144,0.0287,0,0.0043,0.0085
,,537.5,0.0072,0.0168,0,0.0021,0.005,0
,,539.0625,0.0551,0.0144,0.0072,0.0163,0.0043,0.0021
,,540.625,0.0431,0.0455,0.024,0.0127,0.0134,0.0071
,,542.1875,0.0168,0.0599,0.012,0.0049,0.0176,0.0035
,,543.75,0.0479,0.0335,0.012,0.014,0.0098,0.0035
,,545.3125,0.0263,0.0287,0.0168,0.0077,0.0084,0.0049
,,546.875,0.0144,0.0168,0.0168,0.0042,0.0049,0.0049
,,548.4375,0.0144,0.0048,0.0311,0.0042,0.0014,0.009
,,550,0.0192,0.012,0.0144,0.0056,0.0035,0.0042
,,551.5625,0.0335,0.0144,0.0168,0.0097,0.0042,0.0048
,,553.125,0.0144,0.0144,0.0072,0.0041,0.0041,0.0021
,,554.6875,0.0407,0.0216,0.0263,0.0117,0.0062,0.0075
,,556.25,0.0144,0.024,0.0168,0.0041,0.0069,0.0048
,,557.8125,0.0359,0.0263,0.0144,0.0102,0.0075,0.0041
,,559.375,0.012,0,0.0359,0.0034,0,0.0102
,,560.9375,0.012,NaN,0.0144,0.0034,NaN,0.0041
,,562.5,0.0216,NaN,0.0168,0.0061,NaN,0.0048
,,564.0625,0.0263,NaN,0.0168,0.0074,NaN,0.0047
,,565.625,0.0359,NaN,0.0072,0.0101,NaN,0.002
,,567.1875,0.0551,NaN,0.0263,0.0155,NaN,0.0074
,,568.75,0.0192,NaN,NaN,0.0054,NaN,NaN
,,570.3125,0.0503,NaN,NaN,0.014,NaN,NaN
,,571.875,0.0192,NaN,NaN,0.0053,NaN,NaN
,,573.4375,0.0072,NaN,NaN,0.002,NaN,NaN
,,575,0.0072,NaN,NaN,0.002,NaN,NaN
,,576.5625,0.0311,NaN,NaN,0.0086,NaN,NaN
,,578.125,0.0359,NaN,NaN,0.0099,NaN,NaN
,,579.6875,0.024,0.024,NaN,0.0066,0.0066,NaN
,,581.25,0.0479,0.0144,NaN,0.0131,0.0039,NaN
,,582.8125,0.0359,0.0192,NaN,0.0098,0.0052,NaN
,,584.375,0.0575,0.0072,NaN,0.0157,0.002,NaN
,,585.9375,0.0263,0.0048,NaN,0.0071,0.0013,NaN
,,587.5,0.0263,0,NaN,0.0071,0,NaN
