mac, time, freq, fftAccX, fftAccY, fftAccZ, fftVelocX, fftVelocY, fftVelocZ,
454822000005,2022-05-07T04:17:18.000Z,0,0.4359,4.0045,NaN,Infinity,Infinity,NaN
,,896.875,0.0048,NaN,0,0.0009,NaN,0
,,900,0.0048,NaN,0,0.0008,NaN,0
,,903.125,0,NaN,0,0,NaN,0
,,906.25,0,NaN,0.0048,0,NaN,0.0008
,,909.375,0,NaN,0.0072,0,NaN,0.0013
,,912.5,0,NaN,0.0072,0,NaN,0.0013
,,915.625,0.0072,NaN,0,0.0013,NaN,0
,,918.75,0.0048,NaN,0,0.0008,NaN,0
,,921.875,0.0072,NaN,0.0048,0.0012,NaN,0.0008
,,925,0.0048,NaN,0,0.0008,NaN,0
,,928.125,0,NaN,0,0,NaN,0
,,931.25,0,NaN,0,0,NaN,0
,,934.375,0,NaN,0,0,NaN,0
,,937.5,0.0048,NaN,0.0048,0.0008,NaN,0.0008
,,940.625,0.0072,NaN,0,0.0012,NaN,0
,,943.75,0,0.0048,0,0,0.0008,0
,,946.875,0.0048,0,0,0.0008,0,0
,,950,0.0072,0,0.0048,0.0012,0,0.0008
,,953.125,0,0.0072,0,0,0.0012,0
,,956.25,0,0,0,0,0,0
,,959.375,0.0072,0.0072,0,0.0012,0.0012,0
,,962.5,0.0048,0,0,0.0008,0,0
,,965.625,0,0.0048,0.0048,0,0.0008,0.0008
,,968.75,0,0,0,0,0,0
,,971.875,0,0.0072,0,0,0.0012,0
,,975,0.0048,0,0,0.0008,0,0
,,978.125,0,0,0.0048,0,0,0.0008
,,981.25,0,0,0.0048,0,0,0.0008
,,984.375,0,0.0048,0,0,0.0008,0
,,987.5,0,0,0,0,0,0
,,990.625,0,0.0048,0,0,0.0008,0
,,993.75,0.0048,0.0072,0,0.0008,0.0012,0
,,996.875,0.0048,0,0,0.0008,0,0
,,1000,0.0072,0,0.0048,0.0011,0,0.0008
,,1003.125,0,0.0048,0.0048,0,0.0008,0.0008
,,1006.25,0,0,0.0072,0,0,0.0011
,,1009.375,0,0,0,0,0,0
,,1012.5,0,0.0072,0.0048,0,0.0011,0.0008
,,1015.625,0.0072,0,0,0.0011,0,0
,,1018.75,0.0048,0,0.012,0.0007,0,0.0019
,,1021.875,0,0,0.0072,0,0,0.0011
,,1025,0,0,0.0048,0,0,0.0007
,,1028.125,0,0.0072,0.0048,0,0.0011,0.0007
,,1031.25,0,0,0.0072,0,0,0.0011
,,1034.375,0,0,0.0048,0,0,0.0007
,,1037.5,0.0072,0,0,0.0011,0,0
,,1040.625,0.0072,0,0,0.0011,0,0
,,1043.75,0.0048,0,0,0.0007,0,0
,,1046.875,0,0,0,0,0,0
,,1050,0,0,0.0048,0,0,0.0007
,,1053.125,0,0,0,0,0,0
,,1056.25,0,0.0048,0,0,0.0007,0
,,1059.375,0.0048,0,0.0072,0.0007,0,0.0011
,,1062.5,0,0.0048,0,0,0.0007,0
,,1065.625,0,0,0.0048,0,0,0.0007
,,1068.75,0,0,0,0,0,0
,,1071.875,0,0.0048,0,0,0.0007,0
,,1075,0,0.0072,0.0048,0,0.0011,0.0007
,,1078.125,0.0072,0.0072,0.0048,0.0011,0.0011,0.0007
,,1081.25,0.0072,0.0072,0,0.0011,0.0011,0
,,1084.375,0,0,0,0,0,0
,,1087.5,0,0.0048,0,0,0.0007,0
,,1090.625,0,0,0.0048,0,0,0.0007
,,1093.75,0.0072,0,0.0048,0.001,0,0.0007
,,1096.875,0,0,0,0,0,0
,,1100,0,0,0,0,0,0
,,1103.125,0.0072,0,0,0.001,0,0
,,1106.25,0,0,0,0,0,0
,,1109.375,NaN,0,0,NaN,0,0
,,1112.5,NaN,0,0,NaN,0,0
,,1115.625,NaN,0,0.0048,NaN,0,0.0007
,,1118.75,NaN,0,0.0048,NaN,0,0.0007
,,1121.875,NaN,NaN,0,NaN,NaN,0
,,1125,NaN,NaN,0,NaN,NaN,0
,,1128.125,NaN,NaN,0,NaN,NaN,0
,,1131.25,NaN,NaN,0,NaN,NaN,0
,,1134.375,NaN,NaN,0,NaN,NaN,0
,,1137.5,NaN,NaN,NaN,NaN,NaN,NaN
,,1140.625,NaN,NaN,NaN,NaN,NaN,NaN
,,1143.75,0,NaN,NaN,0,NaN,NaN
,,1146.875,0.0072,NaN,NaN,0.001,NaN,NaN
,,1150,0,NaN,NaN,0,NaN,NaN
,,1153.125,0.0048,NaN,NaN,0.0007,NaN,NaN
,,1156.25,0,NaN,NaN,0,NaN,NaN
,,1159.375,0.0048,0,NaN,0.0007,0,NaN
,,1162.5,0.0048,0.0048,NaN,0.0007,0.0007,NaN
,,1165.625,0,0,NaN,0,0,NaN
,,1168.75,0,0,NaN,0,0,NaN
,,1171.875,0,0.0048,0,0,0.0007,0
,,1175,0,0,0,0,0,0
,,1178.125,0,0,0,0,0,0
,,1181.25,NaN,0,0.0048,NaN,0,0.0006
,,1184.375,NaN,0,0,NaN,0,0
,,1187.5,NaN,0.0048,0,NaN,0.0006,0
,,1190.625,NaN,0,0.0048,NaN,0,0.0006
,,1193.75,NaN,0,0,NaN,0,0
,,1196.875,NaN,0.0048,0,NaN,0.0006,0
,,1200,NaN,0,0,NaN,0,0
,,1203.125,NaN,0.0048,0.012,NaN,0.0006,0.0016
,,1206.25,NaN,0.0072,0.0048,NaN,0.0009,0.0006
,,1209.375,NaN,0.0072,0.012,NaN,0.0009,0.0016
,,1212.5,NaN,0.0072,0.0072,NaN,0.0009,0.0009
,,1215.625,0,0.0048,0.0072,0,0.0006,0.0009
,,1218.75,0.0048,0,0,0.0006,0,0
,,1221.875,0,0,0.0072,0,0,0.0009
,,1225,0.0072,0,0.012,0.0009,0,0.0016
,,1228.125,0.0072,0.0048,0.0072,0.0009,0.0006,0.0009
,,1231.25,0.0072,0.0072,0.0072,0.0009,0.0009,0.0009
,,1234.375,0.012,0.0048,0.0072,0.0015,0.0006,0.0009
,,1237.5,0.0048,0.0048,0.0072,0.0006,0.0006,0.0009
,,1240.625,0.0048,0.0072,0.0072,0.0006,0.0009,0.0009
,,1243.75,0.0072,0.0048,0.0072,0.0009,0.0006,0.0009
,,1246.875,0,0.0048,0.0072,0,0.0006,0.0009
,,1250,0.0072,0.0072,0.0048,0.0009,0.0009,0.0006
,,1253.125,0,0.0048,0.0072,0,0.0006,0.0009
,,1256.25,0.0048,0.0072,0,0.0006,0.0009,0
,,1259.375,0.0048,0.0072,0.0048,0.0006,0.0009,0.0006
,,1262.5,0.0048,0.0072,0.0072,0.0006,0.0009,0.0009
,,1265.625,0.0072,0,0.0072,0.0009,0,0.0009
,,1268.75,0,0,0.012,0,0,0.0015
,,1271.875,0,0.0072,0.0072,0,0.0009,0.0009
,,1275,0,0.0048,0.0072,0,0.0006,0.0009
,,1278.125,0.0072,0.0048,0.0072,0.0009,0.0006,0.0009
,,1281.25,0,0,0,0,0,0
,,1284.375,0,0.0072,0.0048,0,0.0009,0.0006
,,1287.5,NaN,0.0048,0.0072,NaN,0.0006,0.0009
,,1290.625,NaN,0,0.0072,NaN,0,0.0009
,,1293.75,NaN,0,0.0072,NaN,0,0.0009
,,1296.875,NaN,0.0072,0.0048,NaN,0.0009,0.0006
,,1300,NaN,0.0072,0.0048,NaN,0.0009,0.0006
,,1303.125,NaN,0.0072,0.0072,NaN,0.0009,0.0009
,,1306.25,NaN,0.0072,0,NaN,0.0009,0
,,1309.375,NaN,0.0072,0.0072,NaN,0.0009,0.0009
,,1312.5,NaN,0.0072,0.0072,NaN,0.0009,0.0009
,,1315.625,NaN,0.0072,0.0048,NaN,0.0009,0.0006
,,1318.75,NaN,0,0,NaN,0,0
,,1321.875,NaN,0.0048,0.0048,NaN,0.0006,0.0006
,,1325,0.0048,0.0072,0.0048,0.0006,0.0009,0.0006
,,1328.125,0,0.0072,0,0,0.0009,0
,,1331.25,0.0048,0,0.0048,0.0006,0,0.0006
,,1334.375,0.0048,0,0,0.0006,0,0
,,1337.5,0.0048,0,0,0.0006,0,0
,,1340.625,0.0072,0.0072,0,0.0009,0.0009,0
,,1343.75,0.0048,0,0.0072,0.0006,0,0.0009
,,1346.875,0.0048,0.0072,0.0048,0.0006,0.0009,0.0006
,,1350,0.0072,0,0,0.0008,0,0
,,1353.125,0,0.0072,0.0048,0,0.0008,0.0006
,,1356.25,0,0,0,0,0,0
,,1359.375,0.0072,0.0072,0,0.0008,0.0008,0
,,1362.5,0.0072,0.0048,0,0.0008,0.0006,0
,,1365.625,0,0,0,0,0,0
,,1368.75,0,0,0,0,0,0
,,1371.875,0,0,0.0048,0,0,0.0006
,,1375,0.0048,NaN,0,0.0006,NaN,0
,,1378.125,0,NaN,0,0,NaN,0
,,1381.25,0.0048,NaN,0,0.0006,NaN,0
,,1384.375,0.0048,NaN,0.0048,0.0006,NaN,0.0006
,,1387.5,0,NaN,0.0048,0,NaN,0.0006
,,1390.625,0.0048,NaN,0.0072,0.0005,NaN,0.0008
,,1393.75,0.0048,NaN,0.0072,0.0005,NaN,0.0008
,,1396.875,0,NaN,0.0048,0,NaN,0.0005
,,1400,0.0048,NaN,0,0.0005,NaN,0
,,1403.125,0,NaN,0.0048,0,NaN,0.0005
,,1406.25,0,NaN,0.0048,0,NaN,0.0005
,,1409.375,0.0048,0,0,0.0005,0,0
,,1412.5,0.0048,0.0048,0.0072,0.0005,0.0005,0.0008
,,1415.625,0.0048,0.012,0.0048,0.0005,0.0013,0.0005
,,1418.75,0.0072,0.0048,0.0048,0.0008,0.0005,0.0005
,,1421.875,0,0.0048,0,0,0.0005,0
,,1425,0,0.0072,0.0072,0,0.0008,0.0008
,,1428.125,0,0.0048,0.0072,0,0.0005,0.0008
,,1431.25,0.0072,0,0.0048,0.0008,0,0.0005
,,1434.375,0,0,0.0048,0,0,0.0005
,,1437.5,0.0048,0,0.0048,0.0005,0,0.0005
,,1440.625,0.0048,0.0048,0,0.0005,0.0005,0
,,1443.75,0,0.0072,0.0048,0,0.0008,0.0005
,,1446.875,0.0072,0,0,0.0008,0,0
,,1450,0,0,0.0048,0,0,0.0005
,,1453.125,0.0048,0,0,0.0005,0,0
,,1456.25,0.0048,0,0.0048,0.0005,0,0.0005
,,1459.375,0.0072,0,0.0048,0.0008,0,0.0005
,,1462.5,0.0048,0,0,0.0005,0,0
,,1465.625,0,0.0048,0,0,0.0005,0
,,1468.75,0.0048,0,0.0072,0.0005,0,0.0008
,,1471.875,0,0.0072,0,0,0.0008,0
,,1475,0.0048,0.0048,0.0048,0.0005,0.0005,0.0005
,,1478.125,0.0048,0.0072,0,0.0005,0.0008,0
,,1481.25,0,0.0072,0,0,0.0008,0
,,1484.375,0,0,0,0,0,0
,,1487.5,0,0,0,0,0,0
,,1490.625,0,0,0,0,0,0
,,1493.75,0.0072,0,0,0.0008,0,0
,,1496.875,0.0048,0.0048,0,0.0005,0.0005,0
,,1500,0,0,0.0072,0,0,0.0008
,,1503.125,0.0072,0.0048,0.0072,0.0008,0.0005,0.0008
,,1506.25,0.0072,0.0072,0.0048,0.0008,0.0008,0.0005
,,1509.375,0.0048,0,0.0072,0.0005,0,0.0008
,,1512.5,0.0072,0,0.0072,0.0008,0,0.0008
,,1515.625,0.012,0.0072,0,0.0013,0.0008,0
,,1518.75,0.0072,0.0072,0,0.0008,0.0008,0
,,1521.875,0.0072,0.0072,0,0.0008,0.0008,0
,,1525,0.012,0.0072,0,0.0013,0.0008,0
,,1528.125,0.0072,0.0072,0.0072,0.0007,0.0007,0.0007
,,1531.25,0.0072,0.0048,0.0072,0.0007,0.0005,0.0007
,,1534.375,0.0072,0,0.0072,0.0007,0,0.0007
,,1537.5,0.0072,0,0.0072,0.0007,0,0.0007
,,1540.625,0.0072,0.0048,0.0072,0.0007,0.0005,0.0007
,,1543.75,0.0048,0,0.0072,0.0005,0,0.0007
,,1546.875,0.012,0.0072,0.0072,0.0012,0.0007,0.0007
,,1550,0.0048,0.0072,0,0.0005,0.0007,0
,,1553.125,0.0072,NaN,0.0048,0.0007,NaN,0.0005
,,1556.25,0.0072,NaN,0.0072,0.0007,NaN,0.0007
,,1559.375,0.0072,NaN,0.0072,0.0007,NaN,0.0007
,,1562.5,0.0072,NaN,0.0072,0.0007,NaN,0.0007
,,1565.625,0.0048,NaN,0.0072,0.0005,NaN,0.0007
,,1568.75,0,NaN,0.0072,0,NaN,0.0007
,,1571.875,0,NaN,0.0048,0,NaN,0.0005
,,1575,0.0072,NaN,0,0.0007,NaN,0
,,1578.125,0.012,NaN,0.0144,0.0012,NaN,0.0015
,,1581.25,0.0144,NaN,0.0072,0.0014,NaN,0.0007
,,1584.375,0.0144,NaN,0.012,0.0014,NaN,0.0012
,,1587.5,0.0072,NaN,0.012,0.0007,NaN,0.0012
,,1590.625,0.0072,NaN,0.0072,0.0007,NaN,0.0007
,,1593.75,0.0072,NaN,0.012,0.0007,NaN,0.0012
,,1596.875,0.024,NaN,0.024,0.0024,NaN,0.0024
,,1600,0,NaN,0,0,NaN,0
454822000005,2022-05-08T03:16:58.000Z,0,3.3219,0.0216,9.3503,Infinity,Infinity,Infinity
,,3.125,0.0263,0.0311,0.0263,1.3394,1.5839,1.3394
,,6.25,0.012,0.0072,0.0216,0.3056,0.1833,0.55
,,9.375,0.0144,NaN,0.0192,0.2445,NaN,0.3259
,,12.5,0.0192,NaN,0.0072,0.2445,NaN,0.0917
,,15.625,0.0263,NaN,0.0192,0.2679,NaN,0.1956
,,18.75,0.0335,NaN,0.0168,0.2844,NaN,0.1426
,,21.875,0.0192,NaN,0.0311,0.1397,NaN,0.2263
,,25,0.0144,NaN,0.0072,0.0917,NaN,0.0458
,,28.125,0.0216,NaN,0.0168,0.1222,NaN,0.0951
,,31.25,0.0192,NaN,0.0072,0.0978,NaN,0.0367
,,34.375,0.0383,NaN,0.0335,0.1773,NaN,0.1551
,,37.5,0.0144,NaN,0.0144,0.0611,NaN,0.0611
,,40.625,0.0072,NaN,0.0192,0.0282,NaN,0.0752
,,43.75,0.024,NaN,0.0216,0.0873,NaN,0.0786
,,46.875,0.0383,NaN,0.0072,0.13,NaN,0.0244
,,50,0.024,NaN,0.0072,0.0764,NaN,0.0229
,,53.125,0.0216,NaN,0.0168,0.0647,NaN,0.0503
,,56.25,0.0072,NaN,0.0144,0.0204,NaN,0.0407
,,59.375,0.0287,NaN,0.0072,0.0769,NaN,0.0193
,,62.5,0.0144,NaN,0.0072,0.0367,NaN,0.0183
,,65.625,0.0072,NaN,0.0168,0.0175,NaN,0.0407
,,68.75,0.0192,NaN,0.0168,0.0444,NaN,0.0389
,,71.875,0.024,NaN,0.0072,0.0531,NaN,0.0159
,,75,0.0263,NaN,0.0072,0.0558,NaN,0.0153
,,78.125,0.0335,NaN,0.0192,0.0682,NaN,0.0391
,,81.25,0.0144,NaN,0.012,0.0282,NaN,0.0235
,,84.375,0.0144,NaN,0,0.0272,NaN,0
,,87.5,0.012,NaN,0.0072,0.0218,NaN,0.0131
,,90.625,0.0168,NaN,0.0144,0.0295,NaN,0.0253
,,93.75,0.0144,NaN,0.0192,0.0244,NaN,0.0326
,,96.875,0.024,NaN,0.0072,0.0394,NaN,0.0118
,,100,0.0168,NaN,0,0.0267,NaN,0
,,103.125,0.0072,NaN,0.0072,0.0111,NaN,0.0111
,,106.25,0.0072,NaN,0,0.0108,NaN,0
,,109.375,0,NaN,0.0072,0,NaN,0.0105
,,112.5,0.0216,NaN,0.024,0.0306,NaN,0.034
,,115.625,0.0072,NaN,0.012,0.0099,NaN,0.0165
,,118.75,0.0144,NaN,0.0072,0.0193,NaN,0.0096
,,121.875,0.0144,NaN,0,0.0188,NaN,0
,,125,0.012,NaN,0.024,0.0153,NaN,0.0306
,,128.125,0.0072,NaN,0.0144,0.0089,NaN,0.0179
,,131.25,0.0072,NaN,0.0072,0.0087,NaN,0.0087
,,134.375,0,NaN,0.0144,0,NaN,0.0171
,,137.5,0.0144,NaN,0.0144,0.0167,NaN,0.0167
,,140.625,0,NaN,0.0072,0,NaN,0.0081
,,143.75,0.0144,NaN,0.0048,0.0159,NaN,0.0053
,,146.875,0.0144,NaN,0.0072,0.0156,NaN,0.0078
,,150,0.0048,NaN,0.012,0.0051,NaN,0.0127
,,153.125,0.0072,NaN,0.0072,0.0075,NaN,0.0075
,,156.25,0.0144,NaN,0.012,0.0147,NaN,0.0122
,,159.375,0.0072,NaN,0,0.0072,NaN,0
,,162.5,0.0072,NaN,0.0168,0.0071,NaN,0.0165
,,165.625,0.0144,NaN,0.012,0.0138,NaN,0.0115
,,168.75,0.0072,NaN,0.0072,0.0068,NaN,0.0068
,,171.875,0.0072,NaN,0.0072,0.0067,NaN,0.0067
,,175,0,NaN,0.0072,0,NaN,0.0065
,,178.125,0.0072,NaN,0.0072,0.0064,NaN,0.0064
,,181.25,0.0072,NaN,0,0.0063,NaN,0
,,184.375,0.0072,NaN,0.0072,0.0062,NaN,0.0062
,,187.5,0.0072,0,0.0048,0.0061,0,0.0041
,,190.625,0.0072,0.0072,0.0144,0.006,0.006,0.012
,,193.75,0.0072,0,0.012,0.0059,0,0.0099
,,196.875,0,0,0.0072,0,0,0.0058
,,200,0.0072,0.0048,0.0144,0.0057,0.0038,0.0115
,,203.125,0.0072,0,0,0.0056,0,0
,,206.25,0.0072,0,0.0144,0.0056,0,0.0111
,,209.375,0.0072,0.0048,0.0072,0.0055,0.0036,0.0055
,,212.5,0.0072,0.012,0.0072,0.0054,0.009,0.0054
,,215.625,0.0048,0.0072,0,0.0035,0.0053,0
,,218.75,0.0072,0.0072,0,0.0052,0.0052,0
,,221.875,0,0.012,0.0048,0,0.0086,0.0034
,,225,0.0072,0.0072,0,0.0051,0.0051,0
,,228.125,0.0072,0.0072,0.0072,0.005,0.005,0.005
,,231.25,0.0144,0.0072,0,0.0099,0.005,0
,,234.375,0.0072,0,0.0072,0.0049,0,0.0049
,,237.5,0,0.0072,0.0048,0,0.0048,0.0032
,,240.625,0.0072,0.0048,0.0072,0.0048,0.0032,0.0048
,,243.75,0.0072,0.0144,0,0.0047,0.0094,0
,,246.875,0.0072,0.0048,0.0144,0.0046,0.0031,0.0093
,,250,0.0072,0,0,0.0046,0,0
,,253.125,0.0072,0.0048,0,0.0045,0.003,0
,,256.25,0.0072,0,0.0072,0.0045,0,0.0045
,,259.375,0,NaN,0.0072,0,NaN,0.0044
,,262.5,0.0048,NaN,0.0072,0.0029,NaN,0.0044
,,265.625,0.0072,NaN,0,0.0043,NaN,0
,,268.75,0.0048,NaN,0.0072,0.0028,NaN,0.0043
,,271.875,0.0072,NaN,0,0.0042,NaN,0
,,275,0.0144,NaN,0.0072,0.0083,NaN,0.0042
,,278.125,0,NaN,0.0072,0,NaN,0.0041
,,281.25,0.0144,NaN,0.0072,0.0081,NaN,0.0041
,,284.375,0.012,NaN,0.0048,0.0067,NaN,0.0027
,,287.5,0,NaN,0.0072,0,NaN,0.004
,,290.625,0.0048,NaN,0.012,0.0026,NaN,0.0066
,,293.75,0.0072,NaN,0,0.0039,NaN,0
,,296.875,0,NaN,0.0072,0,NaN,0.0039
,,300,0.012,NaN,0,0.0064,NaN,0
,,303.125,0,NaN,0.0072,0,NaN,0.0038
,,306.25,0.0072,NaN,0.0144,0.0037,NaN,0.0075
,,309.375,0.0144,NaN,0,0.0074,NaN,0
,,312.5,0.0072,NaN,0.0048,0.0037,NaN,0.0024
,,315.625,0,NaN,0.0048,0,NaN,0.0024
,,318.75,0,NaN,0.012,0,NaN,0.006
,,321.875,0.0072,NaN,0.0048,0.0036,NaN,0.0024
,,325,0.0144,NaN,0,0.0071,NaN,0
,,328.125,0,NaN,0.0048,0,NaN,0.0023
,,331.25,0,0,0.0072,0,0,0.0035
,,334.375,0,0.0048,0,0,0.0023,0
,,337.5,0.0072,0,0.012,0.0034,0,0.0057
,,340.625,0.012,0,0.0048,0.0056,0,0.0022
,,343.75,0,0,0.0072,0,0,0.0033
,,346.875,0.0048,0,NaN,0.0022,0,NaN
,,350,0.0048,0.0072,NaN,0.0022,0.0033,NaN
,,353.125,0.0072,0.0072,NaN,0.0032,0.0032,NaN
,,356.25,0.0072,0,NaN,0.0032,0,NaN
,,359.375,0.0072,0.0072,NaN,0.0032,0.0032,NaN
,,362.5,0.0144,0,NaN,0.0063,0,NaN
,,365.625,0,0.012,NaN,0,0.0052,NaN
,,368.75,0.0048,0.0072,NaN,0.0021,0.0031,NaN
,,371.875,0.0072,0.0048,NaN,0.0031,0.0021,NaN
,,375,0,0,NaN,0,0,NaN
,,378.125,0.0072,0.0072,NaN,0.003,0.003,NaN
,,381.25,0.0072,0.0048,0,0.003,0.002,0
,,384.375,0.0072,0,0,0.003,0,0
,,387.5,0,0.0072,0,0,0.003,0
,,390.625,0.0072,0.0072,0,0.0029,0.0029,0
,,393.75,0.0048,0.0072,0.012,0.0019,0.0029,0.0049
,,396.875,0,0.0072,0.012,0,0.0029,0.0048
,,400,0,0,0,0,0,0
,,403.125,0,0.0048,0,0,0.0019,0
,,406.25,0,0,0,0,0,0
,,409.375,0.0048,0.0048,0,0.0019,0.0019,0
,,412.5,0.0072,0.0048,0.0048,0.0028,0.0019,0.0019
,,415.625,0.0072,0,0.0048,0.0028,0,0.0018
,,418.75,0,0.0048,NaN,0,0.0018,NaN
,,421.875,0,0,NaN,0,0,NaN
,,425,NaN,0.0072,NaN,NaN,0.0027,NaN
,,428.125,NaN,0,NaN,NaN,0,NaN
,,431.25,NaN,0,NaN,NaN,0,NaN
,,434.375,NaN,0,NaN,NaN,0,NaN
,,437.5,NaN,0,NaN,NaN,0,NaN
,,440.625,NaN,0,NaN,NaN,0,NaN
,,443.75,NaN,0,NaN,NaN,0,NaN
,,446.875,NaN,0,NaN,NaN,0,NaN
,,450,NaN,0.0072,NaN,NaN,0.0025,NaN
,,453.125,NaN,0,0,NaN,0,0
,,456.25,NaN,0,0,NaN,0,0
,,459.375,NaN,0,0,NaN,0,0
,,462.5,NaN,0,0,NaN,0,0
,,465.625,NaN,0.0072,0,NaN,0.0025,0
,,468.75,NaN,0,0,NaN,0,0
,,471.875,NaN,0.0048,0,NaN,0.0016,0
,,475,NaN,0,0,NaN,0,0
,,478.125,NaN,0,0.0048,NaN,0,0.0016
,,481.25,NaN,0.0048,0,NaN,0.0016,0
,,484.375,NaN,0.0072,0,NaN,0.0024,0
,,487.5,NaN,0,0.0048,NaN,0,0.0016
,,490.625,NaN,0,NaN,NaN,0,NaN
,,493.75,NaN,0,NaN,NaN,0,NaN
,,496.875,0,0.0048,NaN,0,0.0015,NaN
,,500,0,0,NaN,0,0,NaN
,,503.125,0,0.0048,NaN,0,0.0015,NaN
,,506.25,0.0048,0.0048,NaN,0.0015,0.0015,NaN
,,509.375,0.0048,0.0072,NaN,0.0015,0.0022,NaN
,,512.5,0,0.0072,NaN,0,0.0022,NaN
,,515.625,0,0.0072,NaN,0,0.0022,NaN
,,518.75,0,0,NaN,0,0,NaN
,,521.875,0.0072,0,NaN,0.0022,0,NaN
,,525,0,0,0,0,0,0
,,528.125,0,0.0048,0,0,0.0014,0
,,531.25,0.0048,0.0072,0.0048,0.0014,0.0022,0.0014
,,534.375,0.0048,0,0,0.0014,0,0
,,537.5,0,0,0,0,0,0
,,540.625,0,0,0.0048,0,0,0.0014
,,543.75,0.0048,0.0048,0,0.0014,0.0014,0
,,546.875,0.0072,0,0.0048,0.0021,0,0.0014
,,550,0.0048,0.0072,0,0.0014,0.0021,0
,,553.125,0,0,0,0,0,0
,,556.25,0,0,0,0,0,0
,,559.375,0.0048,0.0072,0,0.0014,0.002,0
,,562.5,0,0,0.0048,0,0,0.0014
,,565.625,0.0048,0,0,0.0014,0,0
,,568.75,0,0,0,0,0,0
,,571.875,0.0048,0.0048,0,0.0013,0.0013,0
,,575,0,0,0.0048,0,0,0.0013
,,578.125,0,0,0,0,0,0
,,581.25,0,0,0.0072,0,0,0.002
,,584.375,0.0072,NaN,0.0048,0.002,NaN,0.0013
,,587.5,0,NaN,0,0,NaN,0
,,590.625,0,NaN,0,0,NaN,0
,,593.75,0,NaN,0.0048,0,NaN,0.0013
,,596.875,0.0048,NaN,0.0048,0.0013,NaN,0.0013
,,600,0,NaN,0.0048,0,NaN,0.0013
,,603.125,0.0072,NaN,0.0048,0.0019,NaN,0.0013
,,606.25,0,NaN,0,0,NaN,0
,,609.375,0,NaN,0,0,NaN,0
,,612.5,0,NaN,0.0048,0,NaN,0.0012
,,615.625,0.0072,NaN,0,0.0019,NaN,0
,,618.75,0.0072,0,0,0.0019,0,0
,,621.875,0.0072,0.0072,0,0.0018,0.0018,0
,,625,0.0072,0.0048,0,0.0018,0.0012,0
,,628.125,0.0048,0.0072,0.0072,0.0012,0.0018,0.0018
,,631.25,0,0,0,0,0,0
,,634.375,0,0,0,0,0,0
,,637.5,0.0048,0.0048,0.0048,0.0012,0.0012,0.0012
,,640.625,0.0072,0,0,0.0018,0,0
,,643.75,0,0,0,0,0,0
,,646.875,0,0,0,0,0,0
,,650,0,0.0048,0,0,0.0012,0
,,653.125,0,0,0,0,0,0
,,656.25,0.0048,0.0048,0,0.0012,0.0012,0
,,659.375,0,0,0.0048,0,0,0.0012
,,662.5,0,0,0,0,0,0
,,665.625,0,0,0,0,0,0
,,668.75,0.0048,0,0,0.0011,0,0
,,671.875,0.0048,0,0,0.0011,0,0
,,675,0.0048,0,0.0072,0.0011,0,0.0017
,,678.125,0,0,0,0,0,0
,,681.25,0,0,0.0072,0,0,0.0017
,,684.375,0.0048,0.0048,0,0.0011,0.0011,0
,,687.5,0.0072,0,0,0.0017,0,0
,,690.625,0,0.0048,0,0,0.0011,0
,,693.75,0,0,0.0048,0,0,0.0011
,,696.875,0.012,0,0,0.0027,0,0
,,700,0,0,0,0,0,0
,,703.125,0,0,0.0048,0,0,0.0011
,,706.25,0,0,0.0048,0,0,0.0011
,,709.375,0.0048,0,0,0.0011,0,0
,,712.5,0,0,0,0,0,0
,,715.625,0,0,0,0,0,0
,,718.75,0,0.0048,0.0048,0,0.0011,0.0011
,,721.875,0.0048,0,0,0.0011,0,0
,,725,0,0.0048,0,0,0.0011,0
,,728.125,0,0,0,0,0,0
,,731.25,0,0,0,0,0,0
,,734.375,0.0048,0.0048,0,0.001,0.001,0
,,737.5,0,0.0048,0,0,0.001,0
,,740.625,0,0,0.0072,0,0,0.0015
,,743.75,0.0048,0,0,0.001,0,0
,,746.875,0.0048,0,0.0048,0.001,0,0.001
,,750,NaN,0,0,NaN,0,0
,,753.125,NaN,0,0,NaN,0,0
,,756.25,NaN,0,0,NaN,0,0
,,759.375,NaN,0,0,NaN,0,0
,,762.5,NaN,0,0,NaN,0,0
,,765.625,NaN,0,0,NaN,0,0
,,768.75,NaN,0,0,NaN,0,0
,,771.875,NaN,0.0048,0,NaN,0.001,0
,,775,NaN,0,0,NaN,0,0
,,778.125,NaN,0,NaN,NaN,0,NaN
,,781.25,NaN,0,NaN,NaN,0,NaN
,,784.375,NaN,0,NaN,NaN,0,NaN
,,787.5,NaN,0,NaN,NaN,0,NaN
,,790.625,NaN,0.0048,NaN,NaN,0.001,NaN
,,793.75,NaN,0,NaN,NaN,0,NaN
,,796.875,NaN,0,NaN,NaN,0,NaN
,,800,NaN,0,NaN,NaN,0,NaN
,,803.125,NaN,0.0048,NaN,NaN,0.001,NaN
,,806.25,NaN,0.0072,NaN,NaN,0.0014,NaN
,,809.375,NaN,0.0072,NaN,NaN,0.0014,NaN
,,812.5,NaN,0,0,NaN,0,0
,,815.625,NaN,0.0072,0,NaN,0.0014,0
,,818.75,NaN,0.0072,0.0072,NaN,0.0014,0.0014
,,821.875,0.0048,0.0072,0,0.0009,0.0014,0
,,825,0.012,0,0,0.0023,0,0
,,828.125,0.0048,0,0.0048,0.0009,0,0.0009
,,831.25,0,0,0.012,0,0,0.0023
